6.837307699999997567e+03 2.778089999999999904e+01 6.792439000000000249e+01
6.837308610000000044e+03 -1.685175999999999874e+02 6.595409999999999684e+01
6.837309520000002522e+03 -7.339799999999999613e+01 9.143483000000000516e+01
6.839300490000001446e+03 -3.389118000000000279e+02 7.582810000000000628e+01
6.839301399999996647e+03 -4.694250000000000256e+01 7.962242000000000530e+01
6.839302309999999125e+03 7.045780000000000598e+01 8.609389000000000181e+01
6.839303209999998217e+03 -1.097535000000000025e+02 9.680029999999999291e+01
6.841304629999998724e+03 -3.004479000000000042e+02 8.296451999999999316e+01
6.841305599999999686e+03 -2.215270999999999901e+02 8.176685999999999410e+01
6.841306510000002163e+03 -2.942851999999999748e+02 7.808471000000000117e+01
6.841307419999997364e+03 -1.596230999999999938e+02 1.008608600000000024e+02
